Fecha;Demanda (MW)
2012-08-29 11;35517.16
2012-08-29 12;36526.83
2012-08-29 13;37236.33
2012-08-29 14;36393.0
2012-08-29 15;35325.83
2012-08-29 16;34999.33
2012-08-29 17;34943.33
2012-08-29 18;34343.83
2012-08-29 19;33557.83
2012-08-29 20;33166.66
2012-08-29 21;34821.5
2012-08-29 22;33045.83
2012-08-29 23;30536.66
2012-08-30 00;28675.0
2012-08-30 01;26552.16
2012-08-30 02;24999.5
2012-08-30 03;24242.0
2012-08-30 04;23946.16
2012-08-30 05;23914.5
2012-08-30 06;25345.5
2012-08-30 07;27390.16
2012-08-30 08;29580.0
2012-08-30 09;32050.0
2012-08-30 10;34085.66
2012-08-30 11;35010.83
2012-08-30 12;35681.33
2012-08-30 13;35964.66
2012-08-30 14;35169.5
2012-08-30 15;33863.5
2012-08-30 16;33298.5
2012-08-30 17;33235.0
2012-08-30 18;32960.83
2012-08-30 19;32318.83
2012-08-30 20;31961.0
2012-08-30 21;33345.5
2012-08-30 22;31543.16
2012-08-30 23;28879.5
2012-08-31 00;26748.33
2012-08-31 01;24973.83
2012-08-31 02;23838.5
2012-08-31 03;23295.0
2012-08-31 04;22979.16
2012-08-31 05;23260.16
2012-08-31 06;24704.16
2012-08-31 07;26727.16
2012-08-31 08;28490.33
2012-08-31 09;30675.5
2012-08-31 10;32200.83
2012-08-31 11;33027.33
2012-08-31 12;33698.33
2012-08-31 13;34205.33
2012-08-31 14;33247.83
2012-08-31 15;32019.33
2012-08-31 16;31584.83
2012-08-31 17;31504.66
2012-08-31 18;31187.0
2012-08-31 19;30734.16
2012-08-31 20;30654.66
2012-08-31 21;32388.0
2012-08-31 22;30890.16
2012-08-31 23;28639.66
2012-09-01 00;26999.33
2012-09-01 01;25101.16
2012-09-01 02;23682.66
2012-09-01 03;22872.83
2012-09-01 04;22372.83
2012-09-01 05;22057.5
2012-09-01 06;22282.16
2012-09-01 07;22834.33
2012-09-01 08;23203.5
2012-09-01 09;25231.16
2012-09-01 10;27197.5
2012-09-01 11;28069.33
2012-09-01 12;28633.16
2012-09-01 13;29003.0
2012-09-01 14;28689.16
2012-09-01 15;27401.5
2012-09-01 16;26701.16
2012-09-01 17;26441.33
2012-09-01 18;26309.33
2012-09-01 19;26229.16
2012-09-01 20;27028.83
2012-09-01 21;29557.66
2012-09-01 22;28345.0
2012-09-01 23;26316.0
2012-09-02 00;24737.33
2012-09-02 01;23057.66
2012-09-02 02;21864.33
2012-09-02 03;21241.16
2012-09-02 04;20877.83
2012-09-02 05;20802.5
2012-09-02 06;20660.16
2012-09-02 07;20373.0
2012-09-02 08;20464.33
2012-09-02 09;21922.33
2012-09-02 10;23405.5
2012-09-02 11;24492.33
2012-09-02 12;25065.0
2012-09-02 13;25682.33
2012-09-02 14;25679.5
2012-09-02 15;24774.16
2012-09-02 16;24144.83
2012-09-02 17;23747.33
2012-09-02 18;23768.5
2012-09-02 19;23889.16
2012-09-02 20;24971.0
2012-09-02 21;28050.83
2012-09-02 22;27577.0
2012-09-02 23;25955.0
2012-09-03 00;24141.5
2012-09-03 01;22589.0
2012-09-03 02;21522.33
2012-09-03 03;21193.0
2012-09-03 04;21075.5
2012-09-03 05;21581.83
2012-09-03 06;23616.5
2012-09-03 07;26212.83
2012-09-03 08;28101.16
2012-09-03 09;30217.16
2012-09-03 10;31693.66
2012-09-03 11;32358.33
2012-09-03 12;33075.0
2012-09-03 13;33361.0
2012-09-03 14;32504.33
2012-09-03 15;31861.5
2012-09-03 16;31721.0
2012-09-03 17;31948.33
2012-09-03 18;31540.33
2012-09-03 19;31004.33
2012-09-03 20;31169.66
2012-09-03 21;33071.33
2012-09-03 22;30560.5
2012-09-03 23;28059.33
2012-09-04 00;26279.0
2012-09-04 01;24642.5
2012-09-04 02;23643.33
2012-09-04 03;23138.5
2012-09-04 04;22947.83
2012-09-04 05;23096.83
2012-09-04 06;24823.33
2012-09-04 07;27494.66
2012-09-04 08;28797.66
2012-09-04 09;30845.33
2012-09-04 10;32298.0
2012-09-04 11;33241.16
2012-09-04 12;33962.5
2012-09-04 13;34192.5
2012-09-04 14;33053.5
2012-09-04 15;32341.5
2012-09-04 16;32346.83
2012-09-04 17;32646.33
2012-09-04 18;32209.0
2012-09-04 19;31364.16
2012-09-04 20;31681.33
2012-09-04 21;33593.66
2012-09-04 22;31188.0
2012-09-04 23;28578.16
2012-09-05 00;26833.66
2012-09-05 01;25177.83
2012-09-05 02;23989.16
2012-09-05 03;23499.16
2012-09-05 04;23342.66
2012-09-05 05;23443.83
2012-09-05 06;25325.83
2012-09-05 07;27637.33
2012-09-05 08;29040.83
2012-09-05 09;31115.0
2012-09-05 10;32603.83
2012-09-05 11;33502.83
2012-09-05 12;34254.33
2012-09-05 13;34845.5
2012-09-05 14;33619.5
2012-09-05 15;32813.66
2012-09-05 16;33040.33
2012-09-05 17;33297.5
2012-09-05 18;32820.5
2012-09-05 19;32054.83
2012-09-05 20;32143.5
2012-09-05 21;33951.66
2012-09-05 22;31426.16
2012-09-05 23;28804.83
2012-09-06 00;26902.33
2012-09-06 01;25212.33
2012-09-06 02;24228.16
2012-09-06 03;23736.83
2012-09-06 04;23451.5
2012-09-06 05;23778.33
2012-09-06 06;25434.33
2012-09-06 07;27867.83
2012-09-06 08;29304.16
2012-09-06 09;31331.66
2012-09-06 10;32952.33
2012-09-06 11;33888.33
2012-09-06 12;34770.33
2012-09-06 13;35197.5
2012-09-06 14;33985.83
2012-09-06 15;33365.0
2012-09-06 16;33372.33
2012-09-06 17;33851.83
2012-09-06 18;33319.5
2012-09-06 19;32525.16
2012-09-06 20;32489.83
2012-09-06 21;34002.83
2012-09-06 22;31550.66
2012-09-06 23;28834.83
2012-09-07 00;27146.16
2012-09-07 01;25396.66
2012-09-07 02;24358.33
2012-09-07 03;23821.83
2012-09-07 04;23564.5
2012-09-07 05;23920.0
2012-09-07 06;25421.0
2012-09-07 07;28194.16
2012-09-07 08;29703.16
2012-09-07 09;31811.33
2012-09-07 10;33210.66
2012-09-07 11;34258.16
2012-09-07 12;35037.0
2012-09-07 13;35484.83
2012-09-07 14;34329.66
2012-09-07 15;33261.66
2012-09-07 16;33249.66
2012-09-07 17;33293.66
2012-09-07 18;32909.0
2012-09-07 19;32187.66
2012-09-07 20;32225.16
2012-09-07 21;33432.0
2012-09-07 22;31173.16
2012-09-07 23;28990.83
2012-09-08 00;27524.0
2012-09-08 01;25928.16
2012-09-08 02;24481.66
2012-09-08 03;23618.0
2012-09-08 04;23219.83
2012-09-08 05;22708.16
2012-09-08 06;22921.16
2012-09-08 07;23361.16
2012-09-08 08;23679.33
2012-09-08 09;25857.0
2012-09-08 10;28101.66
2012-09-08 11;28946.83
2012-09-08 12;29630.33
2012-09-08 13;30086.33
2012-09-08 14;29587.5
2012-09-08 15;28600.33
2012-09-08 16;27893.5
2012-09-08 17;27501.0
2012-09-08 18;27405.66
2012-09-08 19;27399.66
2012-09-08 20;28306.66
2012-09-08 21;30319.66
2012-09-08 22;28693.83
2012-09-08 23;26938.33
2012-09-09 00;25244.33
2012-09-09 01;23760.66
2012-09-09 02;22434.66
2012-09-09 03;21587.83
2012-09-09 04;21101.5
2012-09-09 05;20976.33
2012-09-09 06;21034.66
2012-09-09 07;20996.33
2012-09-09 08;20535.83
2012-09-09 09;22189.0
2012-09-09 10;23903.83
2012-09-09 11;25178.0
2012-09-09 12;26006.66
2012-09-09 13;26585.33
2012-09-09 14;26796.66
2012-09-09 15;25863.33
2012-09-09 16;25048.83
2012-09-09 17;24653.0
2012-09-09 18;24520.5
2012-09-09 19;24721.66
2012-09-09 20;26444.33
2012-09-09 21;29225.33
2012-09-09 22;28141.83
2012-09-09 23;26256.5
2012-09-10 00;24342.16
2012-09-10 01;22915.66
2012-09-10 02;21902.0
2012-09-10 03;21415.33
2012-09-10 04;21322.66
2012-09-10 05;21467.0
2012-09-10 06;23559.33
2012-09-10 07;26451.66
2012-09-10 08;28224.33
2012-09-10 09;30310.66
2012-09-10 10;31907.5
2012-09-10 11;32792.5
2012-09-10 12;33219.66
2012-09-10 13;33656.16
2012-09-10 14;32726.66
2012-09-10 15;31659.33
2012-09-10 16;31620.66
2012-09-10 17;32003.5
2012-09-10 18;31649.16
2012-09-10 19;30886.66
2012-09-10 20;31656.16
2012-09-10 21;33086.0
2012-09-10 22;30390.5
2012-09-10 23;27661.5
2012-09-11 00;26006.0
2012-09-11 01;24539.66
2012-09-11 02;23374.0
2012-09-11 03;22973.33
2012-09-11 04;22615.33
2012-09-11 05;22636.83
2012-09-11 06;24154.66
2012-09-11 07;26579.16
2012-09-11 08;27715.83
2012-09-11 09;29287.33
2012-09-11 10;30781.16
2012-09-11 11;31799.83
2012-09-11 12;32559.16
2012-09-11 13;32953.0
2012-09-11 14;31992.0
2012-09-11 15;31112.83
2012-09-11 16;31121.0
2012-09-11 17;31312.33
2012-09-11 18;31133.0
2012-09-11 19;30684.66
2012-09-11 20;31687.5
2012-09-11 21;33176.66
2012-09-11 22;30709.0
2012-09-11 23;27828.66
2012-09-12 00;26097.0
2012-09-12 01;24632.0
2012-09-12 02;23601.33
2012-09-12 03;23043.16
2012-09-12 04;22894.0
2012-09-12 05;23166.66
2012-09-12 06;24868.5
2012-09-12 07;27868.0
2012-09-12 08;29922.66
2012-09-12 09;31592.5
2012-09-12 10;33218.66
2012-09-12 11;34339.0
2012-09-12 12;35251.66
2012-09-12 13;35446.0
2012-09-12 14;34257.16
2012-09-12 15;33448.0
2012-09-12 16;33523.66
2012-09-12 17;33644.5
2012-09-12 18;33241.66
2012-09-12 19;32643.16
2012-09-12 20;33388.5
2012-09-12 21;34194.0
2012-09-12 22;31262.66
2012-09-12 23;28533.16
2012-09-13 00;26837.5
2012-09-13 01;25184.16
2012-09-13 02;24118.5
2012-09-13 03;23423.83
2012-09-13 04;23337.16
2012-09-13 05;23395.66
2012-09-13 06;25277.0
2012-09-13 07;28342.5
2012-09-13 08;29843.5
2012-09-13 09;31300.66
2012-09-13 10;32632.0
2012-09-13 11;33481.16
2012-09-13 12;34075.33
2012-09-13 13;34229.83
2012-09-13 14;32912.33
2012-09-13 15;32131.5
2012-09-13 16;32246.0
2012-09-13 17;32278.83
2012-09-13 18;31926.83
2012-09-13 19;31441.5
2012-09-13 20;32174.33
2012-09-13 21;33398.0
2012-09-13 22;30676.33
2012-09-13 23;27723.16
2012-09-14 00;26287.66
2012-09-14 01;24644.83
2012-09-14 02;23582.0
2012-09-14 03;23219.33
2012-09-14 04;23044.5
2012-09-14 05;23292.33
2012-09-14 06;25001.16
2012-09-14 07;27953.33
2012-09-14 08;29342.5
2012-09-14 09;30652.5
2012-09-14 10;31932.5
2012-09-14 11;32754.16
2012-09-14 12;33355.66
2012-09-14 13;33581.33
2012-09-14 14;32425.33
2012-09-14 15;31582.16
2012-09-14 16;31561.83
2012-09-14 17;31773.33
2012-09-14 18;31341.33
2012-09-14 19;30793.0
2012-09-14 20;31468.0
2012-09-14 21;32593.83
2012-09-14 22;29851.83
2012-09-14 23;27470.0
2012-09-15 00;25962.0
2012-09-15 01;24500.16
2012-09-15 02;23294.0
2012-09-15 03;22510.16
2012-09-15 04;22053.5
2012-09-15 05;21828.66
2012-09-15 06;21894.5
2012-09-15 07;22683.83
2012-09-15 08;23137.83
2012-09-15 09;25429.66
2012-09-15 10;27307.0
2012-09-15 11;28224.33
2012-09-15 12;28739.33
2012-09-15 13;29261.66
2012-09-15 14;28625.83
2012-09-15 15;27768.83
2012-09-15 16;26853.83
2012-09-15 17;26795.16
2012-09-15 18;26809.83
2012-09-15 19;26781.5
2012-09-15 20;28372.83
2012-09-15 21;29924.5
2012-09-15 22;28180.33
2012-09-15 23;26241.33
2012-09-16 00;24696.83
2012-09-16 01;23096.33
2012-09-16 02;21824.16
2012-09-16 03;21010.66
2012-09-16 04;20550.16
2012-09-16 05;20478.66
2012-09-16 06;20629.0
2012-09-16 07;20647.33
2012-09-16 08;20310.0
2012-09-16 09;22116.0
2012-09-16 10;23939.16
2012-09-16 11;25068.16
2012-09-16 12;25642.16
2012-09-16 13;26313.66
2012-09-16 14;26449.0
2012-09-16 15;25281.66
2012-09-16 16;24840.66
2012-09-16 17;24652.33
2012-09-16 18;24483.83
2012-09-16 19;24914.33
2012-09-16 20;26800.66
2012-09-16 21;29162.16
2012-09-16 22;28091.83
2012-09-16 23;26037.16
2012-09-17 00;23845.83
2012-09-17 01;22175.0
2012-09-17 02;21280.5
2012-09-17 03;21009.0
2012-09-17 04;20906.0
2012-09-17 05;21352.83
2012-09-17 06;23617.5
2012-09-17 07;27195.0
2012-09-17 08;29135.83
2012-09-17 09;30965.16
2012-09-17 10;32335.16
2012-09-17 11;33231.83
2012-09-17 12;33990.66
2012-09-17 13;34277.0
2012-09-17 14;33125.16
2012-09-17 15;32456.5
2012-09-17 16;32528.66
2012-09-17 17;32521.16
2012-09-17 18;32282.83
2012-09-17 19;31710.0
2012-09-17 20;33242.66
2012-09-17 21;33948.66
2012-09-17 22;30815.16
2012-09-17 23;27850.5
2012-09-18 00;26044.83
2012-09-18 01;24470.5
2012-09-18 02;23406.0
2012-09-18 03;23140.66
2012-09-18 04;22924.0
2012-09-18 05;23254.33
2012-09-18 06;25096.0
2012-09-18 07;28522.5
2012-09-18 08;30550.0
2012-09-18 09;31839.0
2012-09-18 10;33345.16
2012-09-18 11;34010.83
2012-09-18 12;34578.83
2012-09-18 13;34645.33
2012-09-18 14;33387.66
2012-09-18 15;32636.16
2012-09-18 16;32690.16
2012-09-18 17;33056.16
2012-09-18 18;32716.0
2012-09-18 19;32242.33
2012-09-18 20;33822.0
2012-09-18 21;34319.33
2012-09-18 22;30976.33
2012-09-18 23;28026.0
2012-09-19 00;26252.0
2012-09-19 01;24728.5
2012-09-19 02;23774.16
2012-09-19 03;23222.33
2012-09-19 04;23190.33
2012-09-19 05;23464.83
2012-09-19 06;25292.16
2012-09-19 07;28877.83
2012-09-19 08;30636.16
2012-09-19 09;31928.16
2012-09-19 10;33219.0
2012-09-19 11;33886.66
2012-09-19 12;34481.66
2012-09-19 13;34452.83
2012-09-19 14;33148.0
2012-09-19 15;32394.83
2012-09-19 16;32609.33
2012-09-19 17;32865.16
2012-09-19 18;32373.5
2012-09-19 19;31994.83
2012-09-19 20;33554.5
2012-09-19 21;34060.33
2012-09-19 22;30907.5
2012-09-19 23;28093.66
2012-09-20 00;26313.33
2012-09-20 01;24812.66
2012-09-20 02;23655.5
2012-09-20 03;23269.16
2012-09-20 04;23077.66
2012-09-20 05;23326.83
2012-09-20 06;25046.16
2012-09-20 07;28533.83
2012-09-20 08;30250.83
2012-09-20 09;31541.33
2012-09-20 10;32813.0
2012-09-20 11;33370.16
2012-09-20 12;34091.5
2012-09-20 13;34208.83
2012-09-20 14;32823.33
2012-09-20 15;32408.5
2012-09-20 16;32520.5
2012-09-20 17;32823.66
2012-09-20 18;32414.66
2012-09-20 19;31802.5
2012-09-20 20;33341.0
2012-09-20 21;34016.33
2012-09-20 22;30817.66
2012-09-20 23;28003.83
2012-09-21 00;26110.16
2012-09-21 01;24495.66
2012-09-21 02;23543.83
2012-09-21 03;23029.5
2012-09-21 04;22900.83
2012-09-21 05;23188.0
2012-09-21 06;24869.16
2012-09-21 07;28468.83
2012-09-21 08;30283.66
2012-09-21 09;31823.83
2012-09-21 10;33040.0
2012-09-21 11;33737.66
2012-09-21 12;34159.5
2012-09-21 13;34416.33
2012-09-21 14;33101.33
2012-09-21 15;32070.33
2012-09-21 16;32080.33
2012-09-21 17;32179.16
2012-09-21 18;31772.16
2012-09-21 19;31263.5
2012-09-21 20;32609.33
2012-09-21 21;32976.33
2012-09-21 22;30353.16
2012-09-21 23;27830.66
2012-09-22 00;26594.83
2012-09-22 01;25000.5
2012-09-22 02;23650.83
2012-09-22 03;22971.33
2012-09-22 04;22485.16
2012-09-22 05;22158.0
2012-09-22 06;22237.0
2012-09-22 07;23124.66
2012-09-22 08;23508.0
2012-09-22 09;25745.33
2012-09-22 10;28022.0
2012-09-22 11;28823.83
2012-09-22 12;29380.16
2012-09-22 13;29714.33
2012-09-22 14;29079.5
2012-09-22 15;27857.33
2012-09-22 16;27275.0
2012-09-22 17;27016.0
2012-09-22 18;26956.83
2012-09-22 19;26918.83
2012-09-22 20;29013.5
2012-09-22 21;30014.66
2012-09-22 22;28090.5
2012-09-22 23;26104.16
2012-09-23 00;24507.66
2012-09-23 01;22840.83
2012-09-23 02;21661.33
2012-09-23 03;21127.16
2012-09-23 04;20673.5
2012-09-23 05;20417.33
2012-09-23 06;20807.16
2012-09-23 07;21206.33
2012-09-23 08;20714.16
2012-09-23 09;22225.0
2012-09-23 10;23910.83
2012-09-23 11;24918.0
2012-09-23 12;25608.33
2012-09-23 13;26377.5
2012-09-23 14;26079.5
2012-09-23 15;24994.66
2012-09-23 16;24222.83
2012-09-23 17;23729.66
2012-09-23 18;23826.16
2012-09-23 19;24393.83
2012-09-23 20;27093.16
2012-09-23 21;28551.66
2012-09-23 22;27331.16
2012-09-23 23;25391.33
2012-09-24 00;23449.16
2012-09-24 01;21953.66
2012-09-24 02;21067.66
2012-09-24 03;20865.33
2012-09-24 04;20803.0
2012-09-24 05;21193.16
2012-09-24 06;23188.83
2012-09-24 07;26740.16
2012-09-24 08;28613.16
2012-09-24 09;29834.66
2012-09-24 10;31135.0
2012-09-24 11;31862.33
2012-09-24 12;32205.0
2012-09-24 13;32217.5
2012-09-24 14;31049.33
2012-09-24 15;30337.66
2012-09-24 16;30347.16
2012-09-24 17;30617.5
2012-09-24 18;30157.33
2012-09-24 19;29955.83
2012-09-24 20;32138.83
2012-09-24 21;32684.83
2012-09-24 22;29531.16
2012-09-24 23;26579.16
2012-09-24 00;23449.16
2012-09-24 01;21953.66
2012-09-24 02;21067.66
2012-09-24 03;20865.33
2012-09-24 04;20803.0
2012-09-24 05;21193.16
2012-09-24 06;23188.83
2012-09-24 07;26740.16
2012-09-24 08;28613.16
2012-09-24 09;29834.66
2012-09-24 10;31135.0
2012-09-24 11;31862.33
2012-09-24 12;32205.0
2012-09-24 13;32217.5
2012-09-24 14;31049.33
2012-09-24 15;30337.66
2012-09-24 16;30347.16
2012-09-24 17;30617.5
2012-09-24 18;30157.33
2012-09-24 19;29955.83
2012-09-24 20;32138.83
2012-09-24 21;32684.83
2012-09-24 22;29531.16
2012-09-24 23;26579.16
2012-09-26 00;25126.16
2012-09-26 01;23590.5
2012-09-26 02;22662.16
2012-09-26 03;22032.16
2012-09-26 04;21728.33
2012-09-26 05;21976.16
2012-09-26 06;23535.66
2012-09-26 07;27144.0
2012-09-26 08;28768.5
2012-09-26 09;29802.16
2012-09-26 10;30766.0
2012-09-26 11;31341.33
2012-09-26 12;31758.16
2012-09-26 13;31693.16
2012-09-26 14;30150.5
2012-09-26 15;29286.5
2012-09-26 16;29180.83
2012-09-26 17;29101.66
2012-09-26 18;28689.5
2012-09-26 19;28657.66
2012-09-26 20;31303.5
2012-09-26 21;31576.66
2012-09-26 22;28498.0
2012-09-26 23;25743.5
2012-09-27 00;24029.66
2012-09-27 01;22442.0
2012-09-27 02;21497.33
2012-09-27 03;21149.33
2012-09-27 04;20995.16
2012-09-27 05;21318.66
2012-09-27 06;23193.16
2012-09-27 07;26772.5
2012-09-27 08;28749.5
2012-09-27 09;29686.33
2012-09-27 10;30671.66
2012-09-27 11;31199.16
2012-09-27 12;31739.5
2012-09-27 13;31511.0
2012-09-27 14;30065.5
2012-09-27 15;29278.0
2012-09-27 16;29396.83
2012-09-27 17;29422.66
2012-09-27 18;29197.16
2012-09-27 19;29579.83
2012-09-27 20;31709.16
2012-09-27 21;31620.33
2012-09-27 22;28607.83
2012-09-27 23;25901.33
2012-09-28 00;24547.33
2012-09-28 01;22999.0
2012-09-28 02;21993.0
2012-09-28 03;21535.16
2012-09-28 04;21441.0
2012-09-28 05;21807.33
2012-09-28 06;23685.16
2012-09-28 07;27059.66
2012-09-28 08;29174.16
2012-09-28 09;30350.16
2012-09-28 10;31362.0
2012-09-28 11;31817.0
2012-09-28 12;32167.16
2012-09-28 13;31961.5
2012-09-28 14;30477.5
2012-09-28 15;29578.66
2012-09-28 16;29214.33
2012-09-28 17;29201.16
2012-09-28 18;29071.16
2012-09-28 19;29058.83
2012-09-28 20;31026.33
2012-09-28 21;30876.5
2012-09-28 22;28089.33
2012-09-28 23;25853.16
2012-09-29 00;24311.33
2012-09-29 01;22738.5
2012-09-29 02;21632.66
2012-09-29 03;21079.66
2012-09-29 04;20790.16
2012-09-29 05;20588.16
2012-09-29 06;20730.83
2012-09-29 07;21730.66
2012-09-29 08;22535.16
2012-09-29 09;24541.5
2012-09-29 10;26656.33
2012-09-29 11;27554.5
2012-09-29 12;27677.16
2012-09-29 13;27834.33
2012-09-29 14;27203.66
2012-09-29 15;25714.33
2012-09-29 16;24721.83
2012-09-29 17;24353.33
2012-09-29 18;24410.83
2012-09-29 19;24703.0
2012-09-29 20;27273.0
2012-09-29 21;28024.5
2012-09-29 22;26363.16
2012-09-29 23;24438.5
2012-09-30 00;22743.83
2012-09-30 01;21052.83
2012-09-30 02;19883.66
2012-09-30 03;19427.83
2012-09-30 04;19020.5
2012-09-30 05;18939.83
2012-09-30 06;19104.0
2012-09-30 07;19471.66
2012-09-30 08;19470.0
2012-09-30 09;20948.0
2012-09-30 10;22916.0
2012-09-30 11;23700.33
2012-09-30 12;24154.66
2012-09-30 13;24525.66
2012-09-30 14;24554.5
2012-09-30 15;23168.16
2012-09-30 16;22422.33
2012-09-30 17;22148.0
2012-09-30 18;22242.83
2012-09-30 19;22844.0
2012-09-30 20;26171.5
2012-09-30 21;27521.5
2012-09-30 22;26226.0
2012-09-30 23;24247.5
2012-10-01 00;22200.66
2012-10-01 01;20665.16
2012-10-01 02;19947.33
2012-10-01 03;19663.0
2012-10-01 04;19716.33
2012-10-01 05;20050.66
2012-10-01 06;22226.33
2012-10-01 07;26228.0
2012-10-01 08;28199.83
2012-10-01 09;29271.0
2012-10-01 10;30289.16
2012-10-01 11;30348.33
2012-10-01 12;30879.33
2012-10-01 13;30885.66
2012-10-01 14;29802.83
2012-10-01 15;29245.33
2012-10-01 16;29190.66
2012-10-01 17;29208.5
2012-10-01 18;28706.16
2012-10-01 19;28787.83
2012-10-01 20;31737.66
2012-10-01 21;32163.16
2012-10-01 22;28819.66
2012-10-01 23;25828.5
2012-10-02 00;24193.83
2012-10-02 01;22589.66
2012-10-02 02;21638.33
2012-10-02 03;21318.5
2012-10-02 04;21189.0
2012-10-02 05;21603.16
2012-10-02 06;23356.16
2012-10-02 07;27104.0
2012-10-02 08;29145.0
2012-10-02 09;30227.66
2012-10-02 10;31173.5
2012-10-02 11;31449.5
2012-10-02 12;31821.16
2012-10-02 13;32074.0
2012-10-02 14;30764.16
2012-10-02 15;29938.66
2012-10-02 16;29911.0
2012-10-02 17;29953.5
2012-10-02 18;29736.83
2012-10-02 19;30030.66
2012-10-02 20;32981.5
2012-10-02 21;32477.83
2012-10-02 22;29127.66
2012-10-02 23;26433.66
2012-10-03 00;24273.33
2012-10-03 01;22826.66
2012-10-03 02;21852.5
2012-10-03 03;21512.5
2012-10-03 04;21433.0
2012-10-03 05;21829.83
2012-10-03 06;23681.5
2012-10-03 07;27395.33
2012-10-03 08;29411.0
2012-10-03 09;30345.33
2012-10-03 10;31136.16
2012-10-03 11;31737.5
2012-10-03 12;32109.66
2012-10-03 13;32273.83
2012-10-03 14;31065.66
2012-10-03 15;30402.33
2012-10-03 16;30035.66
2012-10-03 17;30147.66
2012-10-03 18;29758.83
2012-10-03 19;29876.0
2012-10-03 20;32748.0
2012-10-03 21;32392.33
2012-10-03 22;29216.83
2012-10-03 23;26609.83
2012-10-04 00;24832.5
2012-10-04 01;23160.16
2012-10-04 02;22180.33
2012-10-04 03;21837.16
2012-10-04 04;21773.5
2012-10-04 05;22024.83
2012-10-04 06;23755.0
2012-10-04 07;27562.0
2012-10-04 08;29687.66
2012-10-04 09;30396.66
2012-10-04 10;31367.66
2012-10-04 11;31682.66
2012-10-04 12;32226.0
2012-10-04 13;32411.16
2012-10-04 14;31237.66
2012-10-04 15;30481.16
2012-10-04 16;30501.16
2012-10-04 17;30629.66
2012-10-04 18;30336.0
2012-10-04 19;30441.83
2012-10-04 20;32873.16
2012-10-04 21;32699.83
2012-10-04 22;29470.83
2012-10-04 23;26590.66
2012-10-05 00;24902.16
2012-10-05 01;23215.83
2012-10-05 02;22307.5
2012-10-05 03;22016.33
2012-10-05 04;21967.33
2012-10-05 05;22195.83
2012-10-05 06;24111.5
2012-10-05 07;27732.66
2012-10-05 08;29556.66
2012-10-05 09;30267.66
2012-10-05 10;31149.16
2012-10-05 11;31558.16
2012-10-05 12;31975.66
2012-10-05 13;32004.0
2012-10-05 14;30791.5
2012-10-05 15;29938.16
2012-10-05 16;29693.16
2012-10-05 17;29672.0
2012-10-05 18;29381.0
2012-10-05 19;29621.5
2012-10-05 20;32027.83
2012-10-05 21;31549.16
2012-10-05 22;28810.0
2012-10-05 23;26613.66
2012-10-06 00;25024.16
